50;1
50.1053;1
50.2105;0.995789
50.3158;0.953684
50.4211;0.911579
50.5263;0.869474
50.6316;0.827368
50.7368;0.785263
50.8421;0.743158
50.9474;0.701053
51.0526;0.658947
51.1579;0.616842
51.2632;0.574737
51.3684;0.532632
51.4737;0.490526
51.5789;0.448421
51.6842;0.406316
51.7895;0.364211
51.8947;0.322105
52;0.28
